Product Name,link,ean_value,Price,Image URL,Alt Text
Amaciante Concentrado Ypê Blue 1L,https://www.supermuffato.com.br/amaciante-concentrado-ype-blue-1l-245353/p,7896098901496,19.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Limpador Multiuso Ypê com Álcool 500ml,https://www.supermuffato.com.br/limpador-multiuso-ype-squeeze-com-alcool-500-ml-150042/p,7896098900178,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Lava-Roupas em Pó Tixan Ypê Green 800g,https://www.supermuffato.com.br/lava-roupas-tixan-ype-green-800g-288430/p,7896098902806,16.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Lava-Roupas em Pó Tixan Ypê Green 1.6kg,https://www.supermuffato.com.br/lava-roupas-tixan-ype-green-16kg-288428/p,7896098909966,27.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Detergente Gel Ypê Concentrado Antibac 416g,https://www.supermuffato.com.br/lava-loucas-ype-gel-concentrado-antibac-416g-279667/p,7896098902073,7.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Amaciante Concentrado Ypê Antibac 1L,https://www.supermuffato.com.br/amaciante-de-roupa-concentrado-ype-antibac-1l-278136/p,7896098902967,17.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Desinfetante Multissuperfícies Ypê Antibac Refil 500ml,https://www.supermuffato.com.br/desinfetante-multissuperficies-ype-antibac-500ml-278094/p,7896098906972,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Desinfetante Multissuperfícies Ypê Antibac 500ml,https://www.supermuffato.com.br/desinfetante-multissuperficies-ype-antibac-500ml-278067/p,7896098904367,15.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Lava-Roupas Líquido Ypê Power Act Galão 3L,https://www.supermuffato.com.br/lava-roupas-liquido-ype-power-act-3l-274122/p,7896098902844,50.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
"Amaciante Concentrado Ypê Delicado 1,5L",https://www.supermuffato.com.br/amaciante-ype-concentrado-delicado-hipoalergenico-15l-267073/p,7896098901571,29.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
"Amaciante Concentrado Ypê Blue 1,5L",https://www.supermuffato.com.br/amaciante-concentrado-ype-blue-15l-267069/p,7896098901557,29.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
"Amaciante Concentrado Ypê Pink 1,5L",https://www.supermuffato.com.br/amaciante-concentrado-ype-pink-15l-267068/p,7896098901564,29.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Amaciante Concentrado Ypê Essencial 1L,https://www.supermuffato.com.br/amaciante-ype-concentrado-essencial-fc-1l-263830/p,7896098901847,17.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Amaciante Concentrado Ypê Liberdade 1L,https://www.supermuffato.com.br/amaciante-concentrado-ype-liberdade-1l-247284/p,7896098901533,19.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Desinfetante Ypê Bak Eucalipto 2L,https://www.supermuffato.com.br/desinfetante-bak-ype-eucalipto-2-l-152673/p,7896098903674,12.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_80off.png?v=638364250111830000,ype 80off seg
Amaciante Concentrado Ypê Blue 1L,https://www.supermuffato.com.br/amaciante-concentrado-ype-blue-1l-245353/p,7896098901496,19.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_60off_01.png?v=638364287889430000,Ype 60off seg
Lava-Roupas Líquido Ypê Power Act Galão 3L,https://www.supermuffato.com.br/lava-roupas-liquido-ype-power-act-3l-274122/p,7896098902844,50.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_60off_01.png?v=638364287889430000,Ype 60off seg
"Amaciante Concentrado Ypê Delicado 1,5L",https://www.supermuffato.com.br/amaciante-ype-concentrado-delicado-hipoalergenico-15l-267073/p,7896098901571,29.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_60off_01.png?v=638364287889430000,Ype 60off seg
"Amaciante Concentrado Ypê Blue 1,5L",https://www.supermuffato.com.br/amaciante-concentrado-ype-blue-15l-267069/p,7896098901557,29.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_60off_01.png?v=638364287889430000,Ype 60off seg
"Amaciante Concentrado Ypê Pink 1,5L",https://www.supermuffato.com.br/amaciante-concentrado-ype-pink-15l-267068/p,7896098901564,29.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_60off_01.png?v=638364287889430000,Ype 60off seg
Amaciante Concentrado Ypê Essencial 1L,https://www.supermuffato.com.br/amaciante-ype-concentrado-essencial-fc-1l-263830/p,7896098901847,17.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_60off_01.png?v=638364287889430000,Ype 60off seg
Amaciante Concentrado Ypê Liberdade 1L,https://www.supermuffato.com.br/amaciante-concentrado-ype-liberdade-1l-247284/p,7896098901533,19.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_24_ype_60off_01.png?v=638364287889430000,Ype 60off seg
Lã de Aço Assolan 45g,https://www.supermuffato.com.br/la-de-aco-assolan-45g-283103/p,7896090100101,3.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_24_ype_50off_01.png?v=638364287892700000,ype 50off seg
Refrigerante Coca Cola Original 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l-273064/p,7894900027013,9.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sem Açúcar 200ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-200-ml-244628/p,78933873,1.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sem Açúcar 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-2-l-112089/p,7894900701517,12.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Original 2L + Refrigerante Sprite 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l---refrigerante-sprite-2l-279920/p,7894900027358,16.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sabor Original 200ml,https://www.supermuffato.com.br/coca-cola-sabor-original-200-ml-244627/p,78908901,1.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Energético Monster Energy 473ml,https://www.supermuffato.com.br/energetico-monster-energy-473ml-208939/p,70847022015,7.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sem Açúcar 350ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-350-ml-112102/p,7894900700015,3.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sem Açúcar 1L,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-1-l-112088/p,7894900701715,6.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola 6un 350ml,https://www.supermuffato.com.br/refrigerante-coca-cola-6-un-350-ml-109249/p,Refrigerante,19.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
"Refrigerante Coca-Cola Sabor Original 1,5L",https://www.supermuffato.com.br/refrigerante-coca-cola-sabor-original-15lcoca-cola-sabor-original-1-5-l-15642/p,7894900011753,7.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Original 2L + Refrigerante Fanta Guaraná 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l---refrigerante-fanta-guarana-2l-279922/p,7894900027334,13.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Original 2L + Refrigerante Fanta Laranja 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l---refrigerante-fanta-laranja-2l-279921/p,7894900027327,16.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca Cola Menos Açúcar 3L,https://www.supermuffato.com.br/refrigerante-coca-cola-menos-acucar-3l-260519/p,7894900027037,12.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Energético Monster Manga Loco Juice 473ml,https://www.supermuffato.com.br/energetico-monster-mango-loco-juice--473ml-251318/p,70847033301,7.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
"Refrigerante Coca-Cola Sem Açúcar 1,5L",https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-1-5-l-244244/p,7894900701753,7.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sem Açúcar 310ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-310ml-237958/p,7894900701159,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Suco Del Valle 100% Suco de Uva 1L,https://www.supermuffato.com.br/suco-del-valle-100-suco-de-uva-1-l-198133/p,7894900611014,10.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Água Mineral Crystal sem Gás 310ml,https://www.supermuffato.com.br/agua-mineral-crystal-sem-gas-copo-310ml-165032/p,7894900530049,1.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Água Mineral Crystal com Gás 500ml,https://www.supermuffato.com.br/agua-mineral-crystal-com-gas-500ml-154687/p,7894900531008,2.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sem Açúcar 600ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-600-ml-112087/p,7894900701609,5.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Schweppes Tônica Zero 350ml,https://www.supermuffato.com.br/refrigerante-schweppes-tonica-zero-lt-350ml-107778/p,7894900360011,3.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Fanta Laranja Zero 2L,https://www.supermuffato.com.br/refrigerante-fanta-laranja-zero-2l-49508/p,7894900151510,7.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Suco Kapo Morango 200ml,https://www.supermuffato.com.br/suco-de-morango-kapo-200ml-30365/p,7894900583700,2.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Suco Kapo Uva 200ml,https://www.supermuffato.com.br/suco-de-uva-kapo-200ml-27307/p,7894900593709,2.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sabor Original 1L,https://www.supermuffato.com.br/refrigerante-coca-cola-sabor-original-1l-coca-cola-sabor-original-1-l-15643/p,7894900011715,6.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Fanta Uva 2L,https://www.supermuffato.com.br/refrigerante-fanta-uva-2l-15607/p,7894900051513,7.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Fanta Mistério 350ml,https://www.supermuffato.com.br/refrigerante-fanta-misterio-350ml-300440/p,7894900095104,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca Cola League of Legends +XP sem Açúcar 310ml,https://www.supermuffato.com.br/refrigerante-coca-cola-league-of-legends--xp-sem-acucar-310ml-297092/p,7894900029208,5.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Energético Monster Khaotic 473ml,https://www.supermuffato.com.br/energ-monster-473ml-khaotic-297035/p,1220000250147,7.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Energético Monster Watermelon 473ml,https://www.supermuffato.com.br/energetico-monster-watermelon-473ml-292540/p,1220000250222,7.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Cerveja Therezópolis Gold 350ml,https://www.supermuffato.com.br/cerveja-therezopolis-gold-350ml-282444/p,7896371000007,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Suco Néctar Del Valle Abacaxi 1L,https://www.supermuffato.com.br/suco-nectar-del-valle-abacaxi-1l-279286/p,7894900660364,7.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca Cola Menos Açúcar 2.5L,https://www.supermuffato.com.br/refrigerante-coca-cola-menos-acucar-2-5l-260520/p,7894900027020,10.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Sprite Lemon Fresh 1.5L,https://www.supermuffato.com.br/refrigerante-sprite-lemon-fresh-1-5l-257353/p,7894900680522,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Cerveja Estrella Galicia Puro Malte Long Neck 355ml,https://www.supermuffato.com.br/cerveja-estrella-galicia-puro-malte-long-neck-355ml-256922/p,7898953990140,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Suco Del Valle 100% de Suco de Maçã 200ml,https://www.supermuffato.com.br/suco-del-valle-100--de-suco-de-maca-200ml-255484/p,7894900612059,3.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
"Refrigerante Schweppes Citrus Original 1,5L",https://www.supermuffato.com.br/refrigerante-schweppes-citrus-original-1-5l-245531/p,7894900180541,6.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Fanta Guaraná 200ml,https://www.supermuffato.com.br/refrigerante-fanta-guarana-200-ml-244613/p,78937765,1.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Sprite Sabor Limão Pet 2L,https://www.supermuffato.com.br/refrigerante-sprite-original-2-l-239578/p,7894900681000,8.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sem Açúcar 220ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-220-ml226346/p,7894900700398,2.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Energético Monster Ultra 473ml,https://www.supermuffato.com.br/energetico-monster-ultra-473-ml-221613/p,70847022206,7.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Refrigerante Coca-Cola Sabor Original 310ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sabor-original-310ml-219948/p,7894900011159,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Suco Del Valle 100% Suco Maçã 1L,https://www.supermuffato.com.br/suco-del-valle-100-suco-maca-1-l-219893/p,7894900612004,10.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
"Refrigerante Fanta Laranja 1,5L",https://www.supermuffato.com.br/refrigerante-fanta-laranja-15l-179207/p,7894900031751,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
"Refrigerante Citrus Schweppes 1,5L",https://www.supermuffato.com.br/refrigerante-citrus-schweppes-15-l-159324/p,7894900321753,6.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
"Água Mineral Crystal com Gás 1,5L",https://www.supermuffato.com.br/agua-mineral-crystal-com-gas-1-5-l-154688/p,7894900531015,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Isotônico Powerade Mix Fruta 500ml,https://www.supermuffato.com.br/energetico-powerade-mix-fruta-500-ml-147623/p,7894900504002,4.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Suco Néctar Del Valle Laranja 1L,https://www.supermuffato.com.br/suco-del-valle-nectar-laranja-1-l-64305/p,7898341430111,7.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_femsa_01.png?v=638366800209870000,femsa
Salsicha Seara Hot Dog 500g,https://www.supermuffato.com.br/salsicha-seara-hot-dog-500g-5076/p,7894904005482,12.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_seara_hotdog_pizza_01.png?v=638359117924930000,seara pizza hot dog
Pizza Seara Gourmet Lombo com Requeijão 450g,https://www.supermuffato.com.br/pizza-seara-lombo-creq-gourmet-450g-279265/p,7894904259960,40.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_seara_hotdog_pizza_01.png?v=638359117924930000,seara pizza hot dog
Pizza Seara Gourmet Pepperoni 450g,https://www.supermuffato.com.br/pizza-seara-pepperoni-gourmet-450g-279264/p,7894904259953,40.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_seara_hotdog_pizza_01.png?v=638359117924930000,seara pizza hot dog
Pizza calabrese Seara Gourmet 450g,https://www.supermuffato.com.br/pizza-seara-calabresa-gourmet-450g-262944/p,7894904233397,40.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_seara_hotdog_pizza_01.png?v=638359117924930000,seara pizza hot dog
Molho Barbecue Bombay Original 365g,https://www.supermuffato.com.br/molho-barbecue-bombay-original-365g-290688/p,7898453461331,12.99,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_bombay_01.png?v=638359117881300000,bombay
Molho Sweet Chilli Bombay 385g,https://www.supermuffato.com.br/molho-bombay-sweet-chilli-385g-290687/p,7898453461379,12.99,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_a_23_11_20_bombay_01.png?v=638359117881300000,bombay
Biscoito Teens Snack Chocolate 30g,https://www.supermuffato.com.br/bisc-teens-snack-chocolate-pct-30g-250774/p,7896003711905,0.63,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Biscoito Recheado Marilan Paw Patrol Chocolate 80g,https://www.supermuffato.com.br/biscoito-recheado-marilan-paw-patrol-chocolate-80g-294153/p,7896003739312,0.63,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Biscoito Marilan Tortinhas Chocolate 140g,https://www.supermuffato.com.br/biscoito-marilan-tortinhas-chocolate-140g-278093/p,,2.03,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Biscoito Marilan Tortinhas Bombom 140g,https://www.supermuffato.com.br/biscoito-marilan-tortinhas-bombom-140g-278089/p,,2.03,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Wafer Marilan Chocolate 80g,https://www.supermuffato.com.br/biscoito-marilan-wafer-choc-80g-258022/p,,1.75,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Milho Marilan Pit Stop Queijo Nacho 45g,https://www.supermuffato.com.br/salgadinho-de-milho-marilan-pit-stop-queijo-nacho-45g-278125/p,,3.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Biscoito Marilan Tortinhas Morango 140g,https://www.supermuffato.com.br/biscoito-marilan-tortinhas-morango-140g-278092/p,,2.03,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Wafer Marilan Morango 80g,https://www.supermuffato.com.br/biscoito-marilan-wafer-morango-80g-258025/p,,1.75,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Wafer Marilan Limão 80g,https://www.supermuffato.com.br/bisc-marilan-wafer-limao-80g-258024/p,,1.75,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Biscoito Marilan Pit Stop com Fermentação Natural 162g,https://www.supermuffato.com.br/bisc-marilan-pit-stop-orig-ferm-nat-162g-294148/p,7896003739220,2.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Batata Frita Ondulada Marilan Pit Stop Cebola e Salsa 80g,https://www.supermuffato.com.br/batata-frita-ondulada-marilan-pit-stop-cebola-e-salsa-80g-278129/p,,5.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Batata Frita Ondulada Marilan Pit Stop Cebola e Salsa 50g,https://www.supermuffato.com.br/batata-frita-ondulada-marilan-pit-stop-cebola-e-salsa-50g-278128/p,,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Batata Frita Ondulada Marilan Pit Stop Cebola e Salsa 50g,https://www.supermuffato.com.br/batata-frita-ondulada-marilan-pit-stop-cebola-e-salsa-50g-278127/p,7896003738056,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Milho Marilan Pit Stop Parmesão 40g,https://www.supermuffato.com.br/salgadinho-de-milho-marilan-pit-stop-parmesao-40g-278126/p,,3.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Milho Marilan Teens Presunto 45g,https://www.supermuffato.com.br/salgadinho-de-milho-marilan-teens-presunto-45g-278124/p,,2.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Milho Marilan Teens Requeijão 45g,https://www.supermuffato.com.br/salgadinho-de-milho-marilan-teens-requeijao-45g-278123/p,7896003738162,2.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Milho Marilan Pit Stop Cebola e Salsa 90g,https://www.supermuffato.com.br/salgadinho-de-milho-marilan-pit-stop-cebola-e-salsa-90g-278119/p,7896003738032,7.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Milho Marilan Pit Stop Cebola e Salsa 50g,https://www.supermuffato.com.br/salgadinho-de-milho-marilan-pit-stop-cebola-e-salsa-50g-278118/p,7896003738025,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Trigo Marilan Pit Stop Bacon 90g,https://www.supermuffato.com.br/salg-marilan-pit-stop-bacon-90g-278116/p,,7.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
Salgadinho de Trigo Marilan Pit Stop Bacon 50g,https://www.supermuffato.com.br/salgadinho-de-trigo-marilan-pit-stop-bacon-50g-278115/p,,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_black_friday_b_23_11_20_marilan_01.png?v=638361683616070000,marilan
