IdLoja;Departamento;Categoria;SubCategoria;Marca;Unidade;Volume;CodigoBarra;Nome;Data;Data2;Valor;ValorPromocao;QtdeEstoqueAtual;QtdeEstoqueMinimo;Descricao;Ativo;Plu;ValorCompra;ValidadeProxima;ValorAtacado;QuantidadeAtacado;SemUso
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE INTIMA;ABSORVENTE EXTERNO NOTURNO;MILI;UN;1;7896104993880;Absorvente Mili;08/12/2023;08/12/2023;9.39;0;53;5;Noturno - Suave - Com Abas - Com 16 Absorventes;S;1998657;0;N;0;0; 
5264;CASA & UTILIDADES;ORGANIZACAO DA PIA;PIA-PORTA DETERGENTE/ESPONJA;OU;UN;1;7897386799757;Organizador para Pia Ou;08/12/2023;08/12/2023;14.9;0;0;5;Trium - Chumbo - Ref. OP 500 CHF;S;1980853;0;N;0;0; 
5264;FRUTAS & HORTALICAS;VERDURAS & LEGUMES ORGANICOS;CHEIRO VERDE;AROMA E SABOR;UN;1;7898959807091;Aroma & Sabor;08/12/2023;08/12/2023;5.19;0;0;5;30g;S;1983139;0;N;0;0; 
5264;CASA & UTILIDADES;UTENSILIOS P/COZINHA;UTC-RALADORES;CATUAI;UN;1;7899701843381;Ralador Catuai;08/12/2023;08/12/2023;38.9;0;0;5;6 Faces - Inox - Ref. 32418;S;1964485;0;N;0;0; 
5264;CASA & UTILIDADES;COZINHAR E ASSAR;CAS-FORMAS/ASSADEIRAS A.ADEREN;CATUAI;UN;1;7899701863921;Conjunto Formas Catuai;08/12/2023;08/12/2023;93.9;0;14;5;Com 3 Formas - Para Bolo - Com Fundo Removivel - Ref. 36412;S;1964774;0;N;0;0; 
5264;ROTISSERIA;SOPAS DIVERSAS;SOPAS;ROTISSERIA;KG;1;81627;CREME DE MILHO C/CNE SECA KG;08/12/2023;08/12/2023;37.42;0;0;5;Creme de Milho - Com Carne Seca;S;1968544;0;N;0;0; 
5264;SECA SALGADA;CONDIMENTOS PRONTOS-CALDOS;CALDO EM CUBO BACON;MAGGI;UN;1;7891000310199;Caldo em Po Maggi;08/12/2023;08/12/2023;2.89;0;93;5;35g - Legumes;S;1922343;0;N;0;0; 
5264;SAUDAVEIS;INTEGRAIS E NATURAIS;ARROZ INTEGRAL SAQUINHO;URBANO;UN;1;7896038308484;Arroz Urbano;08/12/2023;08/12/2023;7.99;0;33;5;1kg - Integral - Em Saquinhos;S;1997238;0;N;0;0; 
5264;SAUDAVEIS;ZERO ACUCAR;CHOCOLATES;LINEA;UN;1;7896001200128;Chocolate Linea;08/12/2023;08/12/2023;8.88;0;316;5;30g - Zero Lactose - Branco;S;1997303;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE INFANTIL;FRALDA DE VESTIR TAMANHOS;HUGGIES;UN;1;7896007549719;Fralda Roupinha Hiper Supreme Care Huggies;08/12/2023;08/12/2023;95.9;0;0;5;Tam. G - Com 60 Fraldas;S;1999895;0;N;0;0; 
5264;CASA & UTILIDADES;COPOS E JOGO DE COPOS;C.JG-COPOS DE VIDRO BAIXO;CATUAI;UN;1;7899701870240;Copo Catuai;08/12/2023;08/12/2023;14.19;0;24;5;Pilsen - The Classic - Ref. 36770;S;1942424;0;N;0;0; 
5264;BRINQUEDOS & LAZER;BICICLETAS;BICICLETAS INFANTIL;NATHOR;PC;1;7898322522712;Bicicleta Nathor Aro 12;08/12/2023;08/12/2023;227.84;0;0;5;Flower - Com Cesta - Ref. 10010160038;S;1984426;0;N;0;0; 
5264;ROTISSERIA;SOPAS DIVERSAS;SOPAS;ROTISSERIA;KG;1;79402;SOPA MANDICA C/PROVOLONE KG;08/12/2023;08/12/2023;29.9;0;0;5;Mandioca com Provolone;S;1966977;0;N;0;0; 
5264;SECA SALGADA;ATOMATADOS;MOLHO DE TOMATE ESPEC.SACHE;BONARE;UN;1;7899659900709;Molho de Tomate Pratelle;08/12/2023;08/12/2023;1.19;0;0;5;340g - Tradicional - Sache ;S;2000560;0;N;0;0; 
5264;SAUDAVEIS;BEBIDA VEGETAIS;BEB.CASTANHA;3 CORACOES;UN;1;7898955705162;Bebida Vegetal A Tal da Castanha;08/12/2023;08/12/2023;21.99;0;8;5;1 Litro - Castanha-de-caju e Castanha-do-para - TP;S;1926724;0;N;0;0; 
5264;SAUDAVEIS;BEBIDA VEGETAIS;BEB.CASTANHA;3 CORACOES;UN;1;7898955705049;Bebida Vegetal A Tal da Castanha;08/12/2023;08/12/2023;21.99;0;5;5;1 Litro - Original;S;1926765;0;N;0;0; 
5264;CASA & UTILIDADES;ORGANIZACAO DA CASA;ORC-CESTA ORGANIZADORA;OU;UN;1;7897386727408;Cesta Organizadora Ou;08/12/2023;08/12/2023;7.99;0;1;5;Tam. P - Azul - Ref. CO 410 AZGF;S;1972462;0;N;0;0; 
5264;BEBIDAS FRIAS;REFRIGERANTES;AGUA TONICA;ANTARCTICA;UN;1;7891991298537;Agua Tonica Antarctica;08/12/2023;08/12/2023;5.99;0;186;5;1 Litro - Zero - Pet;S;1966449;0;N;0;0; 
5264;LATICINIOS;IOGURTES;IOG.SEM LACTOSE INDIVIDUAL;NESTLE IOGURTES;UN;1;7891000332269;Iogurte Molico;08/12/2023;08/12/2023;3.19;0;56;5;170g - Zero Lactose - Baunilha;S;1962422;0;N;0;0; 
5264;PAES E BOLOS INDUSTRIALIZADOS;PANETTONES;PANETTONES ESPECIAIS;BAUDUCCO;UN;1;7891962064833;Panettone Bauducco;08/12/2023;08/12/2023;32.48;0;23;5;500g - Speciale - Limao Siciliano e Passas Brancas - Caixa;S;1981133;0;N;0;0; 
5264;CASA & UTILIDADES;UTENSILIOS P/CAFE;UCF-BULES TERMICO;TRAMONTINA;UN;1;7891116169544;Bule Tramontina Exata;08/12/2023;08/12/2023;75.9;0;0;5;1 Litro - Preto;S;1965862;0;N;0;0; 
5264;SAUDAVEIS;INTEGRAIS E NATURAIS;CEREAL AVEIA FARELO;QUAKER;UN;1;7892840817275;Farelo de Aveia Quaker;08/12/2023;08/12/2023;15.29;0;96;5;426g - Oat Bran ;S;1955814;0;N;0;0; 
5264;BEBIDAS FRIAS;CERVEJAS;ESPECIAL CLARA;GEADA NEGRA;UN;1;742832774680;Cerveja Geada Negra;08/12/2023;08/12/2023;17.97;0;0;5;500ml - Witbier - OW;S;1941772;0;N;0;0; 
5264;BEBIDAS FRIAS;CHA PRONTO;CHA HABITUAL ATE 350ML;LEAO;UN;1;7891098041630;Cha Leao;08/12/2023;08/12/2023;4.19;0;32;5;290ml - Com Gas - Cha-preto com Limao - Lata;S;1942119;0;N;0;0; 
5264;LATICINIOS;QUEIJO CREMOSO;CREAM CHEESE TRADICIONAL;PRESIDENTE;UN;1;7891097102387;Cream Cheese President;08/12/2023;08/12/2023;8.19;0;35;5;150g - Tradicional;S;1969963;0;N;0;0; 
5264;SECA PESADA;CAFES;SISTEMAS;STARBUCKS;UN;1;7613036942560;Capsula Starbucks;08/12/2023;08/12/2023;26.98;0;4;5;66g - Origin Colombia;S;1973452;0;N;0;0; 
5264;SECA PESADA;CAFES;SISTEMAS COMPATIVEIS;L'OR;UN;1;8711000471296;Capsula Espresso Lor;08/12/2023;08/12/2023;27.95;0;0;5;52g - Espresso - Ultimo 13;S;1973577;0;N;0;0; 
5264;SAUDAVEIS;DIET;ADOCANTE-CULINARIO XILITOL;LINEA;UN;1;7896001282360;Adocante em Po Linea;08/12/2023;08/12/2023;33.89;0;12;5;300g - Culinario - Sweet Natural;S;1946664;0;N;0;0; 
5264;SECA DOCE;DOCES E GELEIAS;GELEIA;QUEENSBERRY;UN;1;7896214570568;Geleia Queensberry;08/12/2023;08/12/2023;17.59;0;44;5;180g - Frutas Vermelhas;S;1962760;0;N;0;0; 
5264;SECA LEVE;BOMBONIERE;CHOC.TABLETE DIVERSOS;SUFLAIR;UN;1;7891000329856;Chocolate Nestle;08/12/2023;08/12/2023;6.29;0;0;5;80g - Suflair - Ao Leite;S;1935469;0;N;0;0; 
5264;GRANJEIROS;OVOS;OVOS PREMIUM BRANCO;MANTIQUEIRA;UN;1;7896982104682;Ovos Brancos Mantiqueira;08/12/2023;08/12/2023;18.95;0;0;5;Happy Eggs - Com 20 Ovos;S;2021608;0;N;0;0; 
5264;LIMPEZA;BANHEIRO;LIMPADOR SANIT.PROM.;VEJA;UN;1;7891035001420;Limpador Veja;08/12/2023;08/12/2023;19.49;0;18;5;500ml - Banheiro - Lavanda - Gatilho - Com 30% de Desconto;S;1973064;0;N;0;0; 
5264;SAUDAVEIS;MATINAIS;CEREAL MATINAL INFANTIL CHOC.;SUCRILHOS;UN;1;7896004007373;Cereal Matinal Sucrilhos;08/12/2023;08/12/2023;29.49;0;51;5;690g - Chocolate;S;1984129;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE BUCAL;KIT ESC.DENTAL BRANQUEAMENTO;SANIFILL;UN;1;7896114312831;Escova Dental Sanifill;08/12/2023;08/12/2023;23.49;0;4;5;Whitening - Leve 3, Pague 2 Escovas;S;1990191;0;N;0;0; 
5264;FRIOS,MASSAS E GORDUROSOS;MORTADELA-PECA MINI;MORTADELA TUB.MISTA;COPACOL;UN;1;7891527068986;Mortadela Copacol;08/12/2023;08/12/2023;6.19;0;26;5;380g - Com Toucinho;S;1937887;0;N;0;0; 
5264;FRIOS,MASSAS E GORDUROSOS;MORTADELA-PECA MINI;MORTADELA TUB.MISTA;COPACOL;UN;1;7891527068979;Mortadela Copacol;08/12/2023;08/12/2023;6.19;0;20;5;380g - Sem Toucinho;S;1937895;0;N;0;0; 
5264;SECA PESADA;CAFES;SISTEMAS;TRES;UN;1;7896045101733;Capsula Tres;08/12/2023;08/12/2023;18.99;0;89;5;88g - Espresso Forza;S;1945518;0;N;0;0; 
5264;BEBIDAS FRIAS;CHA PRONTO;CHA FUNCIONAL 1L;LEAO;UN;1;7891098041883;Cha-verde Leao;08/12/2023;08/12/2023;7.39;0;72;5;1,5 Litro - Limao - Zero Acucar - Pet ;S;1956911;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE CORPORAL;FACIAL LENCOS;DERMACHEM;UN;1;7908346900561;Lenco Demaquilante Dermachem;08/12/2023;08/12/2023;12.19;0;0;5;Com 25 Lencos - Vitamina C;S;1964675;0;N;0;0; 
5264;LIMPEZA;CASA;ANTI MOFO;DESOFLOR;UN;1;7896021627103;Antimofo Inspira;08/12/2023;08/12/2023;15.59;0;58;5;200g - Closet - Lavanda ;S;1956564;0;N;0;0; 
5264;LIMPEZA;LIMPEZA DE ROUPA;AMACIANTE ATE 2LT;GIRANDO SOL;UN;1;7896404605339;Amaciante Girando Sol;08/12/2023;08/12/2023;9.28;0;36;5;2 Litros - Vermelho;S;1945302;0;N;0;0; 
5264;SECA LEVE;BISCOITOS DOCES;BISCOITO AMANTEIGADO;MARILAN;UN;1;7896003738919;Biscoito Amanteigado Marilan;08/12/2023;08/12/2023;5.49;0;151;5;280g - Coco;S;1980366;0;N;0;0; 
5264;SECA LEVE;BISCOITOS DOCES;BISCOITO TORTINHA;MARILAN;UN;1;7896003738896;Biscoito Tortinhas Marilan;08/12/2023;08/12/2023;2.99;0;97;5;140g - Maracuja;S;1980382;0;N;0;0; 
5264;CASA & UTILIDADES;LAVANDERIA MANUTENCAO;LAV-PRENDEDORES DE ROUPA;SEKAMAIS;UN;1;7898154774068;Prendedor Sekamais;08/12/2023;08/12/2023;13.59;0;65;5;Com 20 Prendedores - Ref. 406;S;1931559;0;N;0;0; 
5264;BEBIDAS FRIAS;REFRIGERANTES;REFRIG.PET 2 LITROS COLA;COCA COLA;UN;1;7894900027495;Conjunto Coca-Cola;08/12/2023;08/12/2023;17.79;0;0;5;2 Litros - Com 1 Refrigerante Coca-Cola - Tradicional + 1 Refrigerante Coca-Cola - Sem Acucar;S;1991355;0;N;0;0; 
5264;SAUDAVEIS;DIET;BARRA SAUDAVEL-BARRA DE PROMO;RITTER;UN;1;7896104840641;Barra de Cereal Ritter;08/12/2023;08/12/2023;4.79;0;0;5;80g - Banana e Aveia - Leve 4, Pague 3 Barras;S;1993237;0;N;0;0; 
5264;CASA & UTILIDADES;LAVANDERIA ESCOVAS;LAV-ESCOVA ESPECIAL;SCOTCH BRITE;UN;1;8859272202870;Escova Scotch-Brite;08/12/2023;08/12/2023;26.59;0;11;5;Para Lavar Jarra;S;1979152;0;N;0;0; 
5264;CASA & UTILIDADES;UTENSILIOS P/COZINHA;UTC-CORTADOES E FATIADORES;CATUAI;UN;1;7899701801275;Tesoura Catuai;08/12/2023;08/12/2023;26.9;0;13;5;9 - Inox - Ref. 24526;S;1979269;0;N;0;0; 
5264;CASA & UTILIDADES;LOUCAS PRATOS SOBREMESA;LOU-PRATOS SOBREMESA CERAMICA;LYOR;UN;1;7899768012102;Prato Lyor;08/12/2023;08/12/2023;4.99;0;0;5;Tam. 19cm - Para Sobremesa - Oriental - Ref. 1210;S;1961614;0;N;0;0; 
5264;BEBIDAS QUENTES;VINHOS;BRANCO CHILENO GRAN RESERVA;MERIDA;UN;1;7804342025799;Vinho Chileno Merida Gran Reserva;08/12/2023;08/12/2023;46.9;0;36;5;750ml - Chardonnay e Pinot Grigio;S;1946821;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE PARA CABELOS;SHAMPOO ANTI-CASPA;HEAD&SHOULDERS;UN;1;7500435176880;Shampoo Head&Shoulders;08/12/2023;08/12/2023;32.9;0;18;5;400ml - Forca;S;1951839;0;N;0;0; 
5264;LIMPEZA;LIMPEZA DE ROUPA;AMACIANTE CONC.PROM.;DOWNY;UN;1;7500435186858;Amaciante Concentrado Downy;08/12/2023;08/12/2023;57.9;0;44;5;3 Litros - Perfume Collection - Mistico - Ameixa Jasmim e Pessego - Leve 3 Litros, Pague 2,7 Litros;S;1973932;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;GIN/SABORES;ETERNITY;UN;1;7898422679231;Gin Eternity;08/12/2023;08/12/2023;19.59;0;2;5;950ml - Morango;S;1998806;0;N;0;0; 
5264;SECA SALGADA;CONSERVAS/VEGETAIS;SELETA/DUETO;PREDILECTA;UN;1;7896292347786;Seleta de Legumes Predilecta;08/12/2023;08/12/2023;4.49;0;71;5;170g - Lata;S;1955665;0;N;0;0; 
5264;ROTISSERIA;PRODUTOS TERCEIRIZADOS;ARTESANAIS & QUISQUE;TROPICALI;UN;1;700083467553;Paleta Tropicali;08/12/2023;08/12/2023;15.29;0;581;5;Pamonha;S;1935063;0;N;0;0; 
5264;CASA & UTILIDADES;UTENSILIOS P/COZINHA;UTC-CORTADOES E FATIADORES;BONO;UN;1;7890100720181;Miniprocessador Bono;08/12/2023;08/12/2023;41.9;0;0;5;Cores Sortidas - Ref. P100720;S;1977628;0;N;0;0; 
5264;CASA & UTILIDADES;LAVANDERIA SACOS P/LIXO ROLO;LAV-SACO RECICLADO;CONDOR;UN;1;31977807;Saco para Lixo Condor;08/12/2023;08/12/2023;23.79;0;35;5;200 Litros - Com 10 Sacos - Preto;S;1977800;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;TOUCADOR;TOUCA DE BANHO;MARCO BONI;UN;1;7896025538290;Touca para Banho Marco Boni;08/12/2023;08/12/2023;23.09;0;16;5;Cetim - Ref. 8496;S;1995471;0;N;0;0; 
5264;FERRAGENS & FERRAMENTAS;LIMPEZA DE AUTO/LAVAR;LIMPA VIDROS;SIEGER;UN;1;7897473172180;Limpa-vidros Sieger;08/12/2023;08/12/2023;15.9;0;9;5;500ml;S;2007839;0;N;0;0; 
5264;FERRAGENS & FERRAMENTAS;PILHAS/CARREGADORES/LANTERNA;BATERIA 12V;DURACELL;UN;1;41333038896;Pilha Duracell;08/12/2023;08/12/2023;30.9;0;40;5;Alcalina - MIN21/A23 - Com 2 Pilhas;S;1983006;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE PARA CABELOS;CREME P/PENTEAR BASICO;MONANGE;UN;1;7898919412181;Creme para Pentear Monange;08/12/2023;08/12/2023;10.59;0;7;5;300ml - Lisos;S;1999622;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;WHISKY NACIONAL;PASSPORT;UN;1;7891050003652;Whisky Passport;08/12/2023;08/12/2023;49.9;0;49;5;670ml - Honey;S;1985142;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;VODKA NACIONAL;ORLOFF;UN;1;7891050002006;Vodca Orloff;08/12/2023;08/12/2023;57.9;0;23;5;1,75 Litro;S;1985159;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;VODKA NACIONAL;SMIRNOFF;UN;1;7893218003733;Vodca Smirnoff;08/12/2023;08/12/2023;54.9;0;0;5;998ml - Infusions - Maracuja e Jasmim;S;1992817;0;N;0;0; 
5264;FRUTAS & HORTALICAS;LEGUMES E TUBERCULOS EMBALADO;BERINJELA;MACHIOSKI;UN;1;7898965010102;Berinjela Machioski;08/12/2023;08/12/2023;6.05;0;0;5;300g;S;2032597;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE PARA CABELOS;CREME TRATAMENTO INTERMEDIARIO;SEDA;UN;1;7891150080119;Creme de Tratamento Seda;08/12/2023;08/12/2023;19.39;0;7;5;300g - Colageno ;S;1953116;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE PARA CABELOS;SHAMPOO INTERMEDIARIO;SEDA;UN;1;7891150080089;Shampoo Seda;08/12/2023;08/12/2023;13.59;0;25;5;325ml - Colageno ;S;1953140;0;N;0;0; 
5264;BEBIDAS FRIAS;BEBIDAS VEGETAIS;INDIVIDUAL 200ML;ADES;UN;1;7894900087130;Bebida de Soja Ades;08/12/2023;08/12/2023;2.59;0;139;5;200ml - Uva - TP;S;1981505;0;N;0;0; 
5264;SECA SALGADA;TEMPEROS NATURAIS;ALHO FRITO;SWEET SABOR;UN;1;7898933907953;Alho Sweet;08/12/2023;08/12/2023;6.49;0;26;5;50g - Frito;S;2041838;0;N;0;0; 
5264;BEBIDAS FRIAS;REFRIGERANTES;REFRIG.PET 3,300 LITROS COLA;COCA COLA;UN;1;7894900027181;Refrigerante Coca-Cola;08/12/2023;08/12/2023;53.95;0;184;5;2 Litros - Tradicional - Pack com 6 Refrigerantes - Pet;S;2033819;0;N;0;0; 
5264;BRINQUEDOS & LAZER;PRAIA & NAUTICA;BOTIJAO TERMICO;ALADDIN;UN;1;7891108014050;Garrafao Termico Aladdin;08/12/2023;08/12/2023;60.9;0;12;5;5 Litros - Azul;S;2029320;0;N;0;0; 
5264;BEBIDAS FRIAS;CERVEJAS;PILSEN CORE PM LATA;ITAIPAVA;UN;1;7897395000578;Cerveja Itaipava;08/12/2023;08/12/2023;2.92;0;222;5;350ml - 100% Malte - Lata;S;2028678;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE CORPORAL;CREME P/MAOS;MONANGE;UN;1;7896235354185;Creme para Maos Monange;08/12/2023;08/12/2023;15.99;0;5;5;75g - Q10;S;2028173;0;N;0;0; 
5264;LIMPEZA;DERIVADOS DE PAPEL;PAPEL HIG.FD ATE 12 ROLOS;STYLUS;UN;1;7896026801225;Papel Higienico Stylus;08/12/2023;08/12/2023;14.49;0;96;5;20m - Folha Dupla - Com 12 Rolos;S;2048858;0;N;0;0; 
5264;CASA & UTILIDADES;UTENSILIOS P/COZINHA;UTC-PORTA TOALHA DE PAPEL;NIQUELART;UN;1;7896594802853;Porta-papel toalha Niquelart;08/12/2023;08/12/2023;41.9;0;71;5;Ref. 85;S;2046399;0;N;0;0; 
5264;FERRAGENS & FERRAMENTAS;INSTALACOES ELETRICAS;PINOS & PLUGS;TRAMONTINA;UN;1;7891435958935;Plugue Tramontina;08/12/2023;08/12/2023;11.9;0;0;5;2 Pinos - 10A/ 250V;S;2038677;0;N;0;0; 
5264;CASA & UTILIDADES;ARTIGOS DESCARTAVEIS;DESC-TALHERES;STRAWPLAST;UN;1;7898202619426;Garfo Strawplast;08/12/2023;08/12/2023;20.59;0;491;5;Cristal - Forte - Branco - Com 50 Garfos;S;2043537;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;AGUARDENTE/CACHACA;CABARE;UN;1;7898706420016;Cachaca Cabare;08/12/2023;08/12/2023;37.9;0;6;5;1 Litro - Fire;S;2038719;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;AGUARDENTE/CACHACA;CABARE;UN;1;7897395001155;Cachaca Cabare;08/12/2023;08/12/2023;37.9;0;6;5;1 Litro - Fire;S;2038719;0;N;0;0; 
5264;ANIMAIS;CAES-ALIMENTOS;CAO-AL.ESPECIAIS;DOOGS;UN;1;7899599606808;Suplemento Doogs;08/12/2023;08/12/2023;6.89;0;9;5;50g - Natural - Vitamunecare - Mix de Frutas;S;2041226;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;DRINKS PRONTOS;DALE;UN;1;618231119974;Bebida Mista Dale;08/12/2023;08/12/2023;9.69;0;335;5;350ml - Moscow Mule - Lata;S;2041291;0;N;0;0; 
5264;SAUDAVEIS;VEGANO;FARINHA E MISTURA;RENATA;UN;1;7896022207625;Massa Proteica Renata;08/12/2023;08/12/2023;13.89;0;62;5;500g - Spaghetti - Superiore - Veggie Protein ;S;2040384;0;N;0;0; 
5264;SAUDAVEIS;ORGANICOS;ALIMENTO INFANTIL;PAPAPA;UN;1;7898994908715;Papinha Organica Papapa;08/12/2023;08/12/2023;8.68;0;90;5;100g - Manga;S;2044287;0;N;0;0; 
5264;SECA DOCE;ACHOCOLATADOS;POTE;TODDY;UN;1;7892840819507;Achocolatado Toddy;08/12/2023;08/12/2023;9.49;0;54;5;370g - Original ;S;2044394;0;N;0;0; 
5264;SECA LEVE;BOMBONIERE;BALA DE GELATINA;BUBBALOO;UN;1;7622210561985;Bala Bubbaloo;08/12/2023;08/12/2023;5.79;0;38;5;75g - Tutti Frutti;S;2028090;0;N;0;0; 
5264;PAPELARIA/VIAGEM/LIVROS;ESCRITORIO;PORTA OBJETOS;DELLO;UN;1;7897832869256;Porta-objetos Dello;08/12/2023;08/12/2023;37.9;0;0;5;Com 5 Porta-objetos - Docura - Ref. 2190.SS.0006;S;2029528;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE PARA CABELOS;SHAMPOO TOP PROM.;PANTENE;UN;1;7500435199780;Conjunto Pantene;08/12/2023;08/12/2023;25.99;0;0;5;400ml - Shampoo + 175ml - Condicionador - Brilho Extremo;S;2017929;0;N;0;0; 
5264;BRINQUEDOS & LAZER;JOGOS;JOGOS DE QUEBRA CABECA;SOPPECA;UN;1;618341800144;Jogo Sopecca;08/12/2023;08/12/2023;32.39;0;0;5;Torre de Equilibrio - Ref. TE001;S;2035806;0;N;0;0; 
5264;BEBIDAS FRIAS;BEBIDAS VEGETAIS;INDIVIDUAL 200ML;ADES;UN;1;7894900087017;Bebida de Soja Ades;08/12/2023;08/12/2023;2.59;0;41;5;200ml - Abacaxi - TP;S;2035889;0;N;0;0; 
5264;CASA & UTILIDADES;LOUCAS CANECAS;LOU-CANECAS DE PORCELANA;LYOR;UN;1;7899768017695;Caneca Lyor;08/12/2023;08/12/2023;5.99;0;48;5;300ml - Bambu - Cores Sortidas - Ref. 1769;S;2025591;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE PARA CABELOS;SHAMPOO ANTI-CASPA;HEAD&SHOULDERS;UN;1;7500435187886;Shampoo Head&Shoulders;08/12/2023;08/12/2023;32.9;0;36;5;400ml - Old Spice;S;2047819;0;N;0;0; 
5264;BEBIDAS FRIAS;CERVEJAS;ESPECIAL CLARA;EISENBAHN;UN;1;7898367984254;Cerveja Eisenbahn;08/12/2023;08/12/2023;6.69;0;121;5;355ml - Session Ipa - Long Neck;S;2034833;0;N;0;0; 
5264;PERFUMARIA/HIGIENE E BELEZA;HIGIENE CORPORAL;FACIAL TRATAMENTO;DERMACHEM;UN;1;7908346900141;Serum Facial Dermachem;08/12/2023;08/12/2023;20.69;0;14;5;30ml - Secativo;S;2034908;0;N;0;0; 
5264;CASA & UTILIDADES;ORGANIZACAO DA CASA;ORC-FRUTEIRA;NIQUELART;UN;1;7896594801689;Fruteira Niquelart;08/12/2023;08/12/2023;25.9;0;0;5;Para Mesa - Copacabana - Ref. 168;S;2045086;0;N;0;0; 
5264;LIMPEZA;LIMPEZA DE ROUPA;AMACIANTE CONC.ATE 500ML;GIRANDO SOL;UN;1;7896404607821;Amaciante Concentrado Girando Sol;08/12/2023;08/12/2023;24.9;0;81;5;1,5 Litro - Coco e Baunilha;S;2049625;0;N;0;0; 
5264;FIAMBRERIA;ENTREPOSTO - FIAMBRERIA;QUEIJO MUSSARELA;PAMPA;UN;1;32038491;Queijo Argentino Condor;08/12/2023;08/12/2023;15.99;0;155;5;400g - Mussarela - Fatiado ;S;2038495;0;N;0;0; 
5264;SECA LEVE;BOMBONIERE;PIPOCA GOURMET;PIPO;UN;1;7898953538465;PIPOCA PIPO ALPINO 100G;08/12/2023;08/12/2023;13.19;0;38;5;100g - Alpino;S;2040152;0;N;0;0; 
5264;SAUDAVEIS;MATINAIS;CEREAL MATINAL ADULTO CAIXA;CEREAL NESTLE;UN;1;7891000357897;Cereal Matinal Nestle;08/12/2023;08/12/2023;10.74;0;24;5;190g - Corn Flakes;S;2040194;0;N;0;0; 
5264;ANIMAIS;CAES-ACESSORIOS;CAO-PEITORAIS/GUIAS;SSPETS;UN;1;7898474538692;Guia SS Pets;08/12/2023;08/12/2023;15.49;0;13;5;Com Peitoral Fixo - Ref. 3361;S;2052660;0;N;0;0; 
5264;ANIMAIS;GATOS-ACESSORIOS;GATO-BRINQUEDOS;SSPETS;UN;1;7898474548509;Brinquedo SS Pets;08/12/2023;08/12/2023;22.9;0;19;5;Para Gato - Birds - Ref. 1922;S;2052686;0;N;0;0; 
5264;ANIMAIS;CAES-ACESSORIOS;CAO-BRINQUEDOS;SSPETS;UN;1;7898474548127;Brinquedo SS Pets;08/12/2023;08/12/2023;26.59;0;26;5;Osso com LED - Ref. 3175;S;2052827;0;N;0;0; 
5264;LIMPEZA;BANHEIRO;PURIFICADOR AUTOM.REFIL PROM.;GLADE;UN;1;7894650000052;Purificador Automatico Glade;08/12/2023;08/12/2023;40.9;0;5;5;269ml - Automatico - Brisa Citrica de Verao - Oferta Especial;S;2050961;0;N;0;0; 
5264;SECA SALGADA;ATOMATADOS;CATCHUP TRADICIONAL;ZAELI;UN;1;7896183912529;Ketchup Zaeli;08/12/2023;08/12/2023;16.89;0;88;5;680g - Tradicional;S;2051001;0;N;0;0; 
5264;SECA LEVE;BOMBONIERE;BALA MASTIGAVEL;DORI;UN;1;7896058506006;Bala Dori;08/12/2023;08/12/2023;4.39;0;2;5;100g - Lua Cheia - Frutas;S;2051233;0;N;0;0; 
5264;SECA LEVE;BOMBONIERE;CHOC.CONFEITOS;DORI;UN;1;7896058599435;Disqueti de Chocolate Confeitado Dori;08/12/2023;08/12/2023;8.99;0;206;5;120g - Pouch;S;2051308;0;N;0;0; 
5264;BEBIDAS QUENTES;DESTILADOS;WHISKY STANDARD;BALLANTINES;UN;1;5010106111956;Whisky Ballantines Finest;08/12/2023;08/12/2023;119.9;0;74;5;1 Litro;S;124761;0;N;0;0; 
5264;BEBIDAS QUENTES;VINHOS;SIDRA;CERESER;UN;1;7896072911145;Sidra Cereser;08/12/2023;08/12/2023;16.9;0;330;5;660ml - Tradicional;S;125342;0;N;0;0; 
